Path,Heroes,Talents,Exp,Win
"['bush1', 'tree3', 'bush4', 'cave']","[('ohannes', 'wizard'), ('pouko', 'ranger'), ('meijo', 'warrior')]","{'ohannes': ['Icicle'], 'pouko': ['Grasping Roots'], 'meijo': ['Prepared']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('lustav', 'bard'), ('bouko', 'warrior')]","{'yanne': ['Survival Skills'], 'lustav': ['Virtuoso'], 'bouko': ['Ominous']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('insio', 'thief'), ('meijo', 'warrior'), ('wuhani', 'wizard')]","{'insio': ['Agile'], 'meijo': ['Intimidating'], 'wuhani': ['Fire Gush']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('feetu', 'paladin'), ('huho', 'bard'), ('insio', 'thief')]","{'feetu': ['Inspiring Presence'], 'huho': ['Nimble Fingers'], 'insio': ['Ambush']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('pouko', 'ranger'), ('lustav', 'bard'), ('insio', 'thief')]","{'pouko': ['Survival Skills'], 'lustav': ['Icicle'], 'insio': ['Ambush']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('insio', 'thief'), ('pouko', 'ranger'), ('lustav', 'bard')]","{'insio': ['Inconspicuous'], 'pouko': ['Survival Skills'], 'lustav': ['Helpful tune']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('tekka', 'barbarian'), ('insio', 'thief')]","{'heijo': ['Domain War', 'Wrath'], 'tekka': ['Violent Nature', 'Violent Nature'], 'insio': ['Deadly', 'Ambush']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('insio', 'thief'), ('wuhani', 'wizard'), ('yanne', 'ranger')]","{'insio': ['Ambush'], 'wuhani': ['Icicle'], 'yanne': ['Thorn Strike']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('urri', 'thief'), ('lustav', 'bard'), ('duomo', 'warrior')]","{'urri': ['Precise Strikes'], 'lustav': ['Virtuoso'], 'duomo': ['Well Rounded']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('urri', 'thief'), ('seino', 'cleric'), ('tekka', 'barbarian')]","{'urri': ['Ambush'], 'seino': ['Domain Warmth'], 'tekka': ['Primal Brutality']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('duomo', 'warrior'), ('pouko', 'ranger'), ('molli', 'cleric')]","{'duomo': ['Threatening'], 'pouko': ['Grudge'], 'molli': ['Domain Stone']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('auri', 'thief'), ('fantti', 'cleric'), ('pouko', 'ranger')]","{'auri': ['Precise Strikes'], 'fantti': ['Domain Warmth'], 'pouko': ['Grasping Roots']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('ohannes', 'wizard'), ('auri', 'thief'), ('zaku', 'paladin')]","{'ohannes': ['Fire Gush'], 'auri': ['Greedy'], 'zaku': ['Inspiring Presence']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('pouko', 'ranger'), ('tyrki', 'wizard'), ('insio', 'thief')]","{'pouko': ['Survival Skills'], 'tyrki': ['Lightning Zap'], 'insio': ['Nimble']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('tekka', 'barbarian'), ('domi', 'barbarian')]","{'meijo': ['Prepared'], 'tekka': ['Iron Skin'], 'domi': ['Naturally Hardy']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('heijo', 'cleric'), ('huho', 'bard'), ('feetu', 'paladin')]","{'heijo': ['Domain Flame'], 'huho': ['Rapid Tune'], 'feetu': ['Inspiring Presence']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('surho', 'warrior'), ('auri', 'thief')]","{'yanne': ['Grudge'], 'surho': ['Armored'], 'auri': ['Agile']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('bouko', 'warrior'), ('domi', 'barbarian'), ('surho', 'warrior')]","{'bouko': ['Well Rounded', 'Prepared'], 'domi': ['Primal Brutality', 'Naturally Hardy'], 'surho': ['Ominous', 'Threatening']}",18,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('auri', 'thief'), ('meijo', 'warrior')]","{'yanne': ['Survival Skills'], 'auri': ['Deadly'], 'meijo': ['Armored']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tekka', 'barbarian'), ('fantti', 'cleric'), ('surho', 'warrior')]","{'tekka': ['Savage'], 'fantti': ['Domain Tempest'], 'surho': ['Prepared']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('heijo', 'cleric'), ('marvi', 'thief'), ('auri', 'thief')]","{'heijo': ['Domain Flame'], 'marvi': ['Agile'], 'auri': ['Ambush']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('urri', 'thief'), ('duomo', 'warrior'), ('feetu', 'paladin')]","{'urri': ['Nimble'], 'duomo': ['Threatening'], 'feetu': ['Healing hands']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('yanne', 'ranger'), ('surho', 'warrior'), ('auri', 'thief')]","{'yanne': ['Grasping Roots'], 'surho': ['Intimidating'], 'auri': ['Agile']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('molli', 'cleric'), ('urri', 'thief'), ('auri', 'thief')]","{'molli': ['Domain Warmth'], 'urri': ['Greedy'], 'auri': ['Greedy']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('meijo', 'warrior'), ('feetu', 'paladin')]","{'heijo': ['Domain Warmth'], 'meijo': ['Threatening', 'Threatening'], 'feetu': ['Crusader']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('baawo', 'wizard'), ('tekka', 'barbarian'), ('surho', 'warrior')]","{'baawo': ['Icicle'], 'tekka': ['Violent Nature'], 'surho': ['Threatening']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('heijo', 'cleric'), ('fantti', 'cleric'), ('tekka', 'barbarian')]","{'heijo': ['Domain War'], 'fantti': ['Domain Tempest', 'Speed of Wind'], 'tekka': ['Savage']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('wuhani', 'wizard'), ('marvi', 'thief'), ('huho', 'bard')]","{'wuhani': ['Freezing Wind'], 'marvi': ['Greedy'], 'huho': ['Nimble Fingers']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tyrki', 'wizard'), ('urri', 'thief'), ('auri', 'thief')]","{'tyrki': ['Storm Child'], 'urri': ['Inconspicuous'], 'auri': ['Inconspicuous']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('huho', 'bard'), ('seino', 'cleric'), ('zaku', 'paladin')]","{'huho': ['Acid Splash'], 'seino': ['Domain Tempest'], 'zaku': ['Crusader']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tekka', 'barbarian'), ('meijo', 'warrior'), ('marvi', 'thief')]","{'tekka': ['Savage', 'Iron Skin'], 'meijo': ['Threatening'], 'marvi': ['Deadly', 'Ambush']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('baawo', 'wizard'), ('auri', 'thief')]","{'yanne': ['Swift'], 'baawo': ['Lightning Zap'], 'auri': ['Deadly']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tyrki', 'wizard'), ('auri', 'thief'), ('surho', 'warrior')]","{'tyrki': ['Freezing Wind'], 'auri': ['Precise Strikes', 'Nimble'], 'surho': ['Dangerous', 'Well Rounded']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('huho', 'bard'), ('marvi', 'thief'), ('insio', 'thief')]","{'huho': ['Lound Tune'], 'marvi': ['Precise Strikes'], 'insio': ['Ambush']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('baawo', 'wizard'), ('ohannes', 'wizard'), ('feetu', 'paladin')]","{'baawo': ['Dissolver'], 'ohannes': ['Dissolver'], 'feetu': ['Crusader']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('heijo', 'cleric'), ('lustav', 'bard'), ('tyrki', 'wizard')]","{'heijo': ['Domain Warmth'], 'lustav': ['Helpful tune'], 'tyrki': ['Icicle']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('seino', 'cleric'), ('baawo', 'wizard'), ('surho', 'warrior')]","{'seino': ['Domain Stone'], 'baawo': ['Acid Splash'], 'surho': ['Ominous']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('duomo', 'warrior'), ('seino', 'cleric'), ('yanne', 'ranger')]","{'duomo': ['Threatening'], 'seino': ['Domain Warmth'], 'yanne': ['Thorn Strike']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('huho', 'bard'), ('zaku', 'paladin'), ('wuhani', 'wizard')]","{'huho': ['Virtuoso'], 'zaku': ['Healing hands'], 'wuhani': ['Freezing Wind']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('surho', 'warrior'), ('bouko', 'warrior'), ('duomo', 'warrior')]","{'surho': ['Dangerous', 'Armored'], 'bouko': ['Well Rounded'], 'duomo': ['Ominous', 'Intimidating']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('fantti', 'cleric'), ('wuhani', 'wizard'), ('molli', 'cleric')]","{'fantti': ['Domain Warmth'], 'wuhani': ['Icicle'], 'molli': ['Domain Warmth']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('urri', 'thief'), ('zaku', 'paladin'), ('auri', 'thief')]","{'urri': ['Ambush', 'Inconspicuous'], 'zaku': ['Crusader'], 'auri': ['Deadly', 'Greedy']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('meijo', 'warrior'), ('duomo', 'warrior'), ('bouko', 'warrior')]","{'meijo': ['Armored', 'Ominous'], 'duomo': ['Armored', 'Well Rounded'], 'bouko': ['Intimidating', 'Dangerous']}",18,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('meijo', 'warrior'), ('seino', 'cleric')]","{'heijo': ['Domain Tempest', 'Lightning Zap'], 'meijo': ['Ominous', 'Ominous'], 'seino': ['Domain Warmth', 'Heal Wounds']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('ohannes', 'wizard'), ('fantti', 'cleric'), ('urri', 'thief')]","{'ohannes': ['Dissolver'], 'fantti': ['Domain Tempest'], 'urri': ['Greedy']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('lustav', 'bard'), ('meijo', 'warrior'), ('fantti', 'cleric')]","{'lustav': ['Nimble Fingers'], 'meijo': ['Ominous'], 'fantti': ['Domain Warmth']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('insio', 'thief'), ('pouko', 'ranger'), ('meijo', 'warrior')]","{'insio': ['Precise Strikes'], 'pouko': ['Grudge'], 'meijo': ['Armored']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('lustav', 'bard'), ('tyrki', 'wizard'), ('feetu', 'paladin')]","{'lustav': ['Virtuoso'], 'tyrki': ['Burn'], 'feetu': ['Holy Presence']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('seino', 'cleric'), ('yanne', 'ranger'), ('fantti', 'cleric')]","{'seino': ['Domain Stone'], 'yanne': ['Swift'], 'fantti': ['Domain Warmth']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tekka', 'barbarian'), ('huho', 'bard'), ('bouko', 'warrior')]","{'tekka': ['Naturally Hardy'], 'huho': ['Helpful tune'], 'bouko': ['Threatening']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('lustav', 'bard'), ('fantti', 'cleric'), ('meijo', 'warrior')]","{'lustav': ['Nimble Fingers'], 'fantti': ['Domain Flame'], 'meijo': ['Dangerous']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('duomo', 'warrior'), ('heijo', 'cleric'), ('meijo', 'warrior')]","{'duomo': ['Prepared', 'Threatening'], 'heijo': ['Domain War', 'Wrath'], 'meijo': ['Intimidating', 'Prepared']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('seino', 'cleric'), ('urri', 'thief')]","{'heijo': ['Domain Flame'], 'seino': ['Domain Warmth'], 'urri': ['Deadly']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('auri', 'thief'), ('baawo', 'wizard'), ('fantti', 'cleric')]","{'auri': ['Inconspicuous'], 'baawo': ['Burn'], 'fantti': ['Domain War']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('wuhani', 'wizard'), ('tyrki', 'wizard'), ('yanne', 'ranger')]","{'wuhani': ['Fire Gush'], 'tyrki': ['Acid Splash'], 'yanne': ['Thorn Strike']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('bouko', 'warrior'), ('molli', 'cleric'), ('wuhani', 'wizard')]","{'bouko': ['Ominous'], 'molli': ['Domain Warmth'], 'wuhani': ['Icicle']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('seino', 'cleric'), ('insio', 'thief'), ('yanne', 'ranger')]","{'seino': ['Domain Warmth'], 'insio': ['Precise Strikes'], 'yanne': ['Thorn Strike']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('bouko', 'warrior'), ('insio', 'thief'), ('molli', 'cleric')]","{'bouko': ['Intimidating'], 'insio': ['Inconspicuous'], 'molli': ['Domain Flame']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tyrki', 'wizard'), ('meijo', 'warrior'), ('baawo', 'wizard')]","{'tyrki': ['Storm Child'], 'meijo': ['Threatening'], 'baawo': ['Acid Splash']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('domi', 'barbarian'), ('molli', 'cleric')]","{'meijo': ['Armored'], 'domi': ['Violent Nature'], 'molli': ['Domain Stone']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('insio', 'thief'), ('seino', 'cleric'), ('surho', 'warrior')]","{'insio': ['Deadly', 'Inconspicuous'], 'seino': ['Domain Tempest', 'Lightning Zap'], 'surho': ['Armored', 'Ominous']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('zaku', 'paladin'), ('molli', 'cleric'), ('marvi', 'thief')]","{'zaku': ['Smite'], 'molli': ['Domain Stone'], 'marvi': ['Nimble']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('baawo', 'wizard'), ('zaku', 'paladin'), ('wuhani', 'wizard')]","{'baawo': ['Storm Child'], 'zaku': ['Crusader'], 'wuhani': ['Fire Gush']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('wuhani', 'wizard'), ('surho', 'warrior'), ('molli', 'cleric')]","{'wuhani': ['Dissolver'], 'surho': ['Intimidating'], 'molli': ['Domain Warmth']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('marvi', 'thief'), ('feetu', 'paladin'), ('molli', 'cleric')]","{'marvi': ['Inconspicuous'], 'feetu': ['Overwhelming Presence'], 'molli': ['Domain Warmth']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('auri', 'thief'), ('tekka', 'barbarian'), ('zaku', 'paladin')]","{'auri': ['Precise Strikes', 'Ambush'], 'tekka': ['Iron Skin', 'Naturally Hardy'], 'zaku': ['Holy Presence', 'Inspiring Presence']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('insio', 'thief'), ('domi', 'barbarian')]","{'huho': ['Helpful tune'], 'insio': ['Nimble'], 'domi': ['Violent Nature']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('domi', 'barbarian'), ('baawo', 'wizard'), ('wuhani', 'wizard')]","{'domi': ['Violent Nature'], 'baawo': ['Burn'], 'wuhani': ['Freezing Wind']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('fantti', 'cleric'), ('ohannes', 'wizard'), ('meijo', 'warrior')]","{'fantti': ['Domain Stone'], 'ohannes': ['Acid Splash'], 'meijo': ['Ominous']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('duomo', 'warrior'), ('tyrki', 'wizard')]","{'meijo': ['Ominous', 'Prepared'], 'duomo': ['Dangerous', 'Well Rounded'], 'tyrki': ['Lightning Zap', 'Dissolver']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('duomo', 'warrior'), ('wuhani', 'wizard'), ('lustav', 'bard')]","{'duomo': ['Dangerous'], 'wuhani': ['Acid Splash'], 'lustav': ['Rapid Tune']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('seino', 'cleric'), ('meijo', 'warrior'), ('urri', 'thief')]","{'seino': ['Domain War'], 'meijo': ['Ominous'], 'urri': ['Greedy']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('duomo', 'warrior'), ('wuhani', 'wizard')]","{'huho': ['Icicle'], 'duomo': ['Well Rounded'], 'wuhani': ['Burn']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('zaku', 'paladin'), ('ohannes', 'wizard'), ('urri', 'thief')]","{'zaku': ['Holy Presence'], 'ohannes': ['Fire Gush'], 'urri': ['Agile']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('tekka', 'barbarian'), ('urri', 'thief'), ('pouko', 'ranger')]","{'tekka': ['Savage'], 'urri': ['Agile', 'Inconspicuous'], 'pouko': ['Swift', 'Grasping Roots']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('molli', 'cleric'), ('tyrki', 'wizard'), ('auri', 'thief')]","{'molli': ['Domain Tempest'], 'tyrki': ['Fire Gush'], 'auri': ['Ambush']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('lustav', 'bard'), ('domi', 'barbarian'), ('yanne', 'ranger')]","{'lustav': ['Helpful tune', 'Lound Tune'], 'domi': ['Iron Skin'], 'yanne': ['Survival Skills']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('heijo', 'cleric'), ('urri', 'thief'), ('pouko', 'ranger')]","{'heijo': ['Domain Warmth'], 'urri': ['Ambush'], 'pouko': ['Green Power']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('zaku', 'paladin'), ('bouko', 'warrior'), ('wuhani', 'wizard')]","{'zaku': ['Crusader'], 'bouko': ['Ominous'], 'wuhani': ['Lightning Zap']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('marvi', 'thief'), ('huho', 'bard'), ('fantti', 'cleric')]","{'marvi': ['Inconspicuous'], 'huho': ['Lound Tune'], 'fantti': ['Domain Warmth']}",2,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tekka', 'barbarian'), ('domi', 'barbarian'), ('wuhani', 'wizard')]","{'tekka': ['Rage'], 'domi': ['Primal Brutality', 'Savage'], 'wuhani': ['Burn']}",17,False
"['tree1', 'bush2', 'bush3', 'cave']","[('pouko', 'ranger'), ('feetu', 'paladin'), ('molli', 'cleric')]","{'pouko': ['Thorn Strike'], 'feetu': ['Protective Presence'], 'molli': ['Domain Stone']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('pouko', 'ranger'), ('bouko', 'warrior'), ('feetu', 'paladin')]","{'pouko': ['Thorn Strike'], 'bouko': ['Intimidating'], 'feetu': ['Protective Presence']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('huho', 'bard'), ('seino', 'cleric'), ('molli', 'cleric')]","{'huho': ['Nimble Fingers'], 'seino': ['Domain War'], 'molli': ['Domain War', 'Zealous']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('molli', 'cleric'), ('baawo', 'wizard'), ('pouko', 'ranger')]","{'molli': ['Domain Tempest'], 'baawo': ['Burn'], 'pouko': ['Grudge']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('tekka', 'barbarian'), ('fantti', 'cleric'), ('insio', 'thief')]","{'tekka': ['Violent Nature'], 'fantti': ['Domain Stone'], 'insio': ['Ambush']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('wuhani', 'wizard'), ('tekka', 'barbarian'), ('ohannes', 'wizard')]","{'wuhani': ['Freezing Wind'], 'tekka': ['Naturally Hardy'], 'ohannes': ['Freezing Wind']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('domi', 'barbarian'), ('insio', 'thief'), ('tekka', 'barbarian')]","{'domi': ['Primal Brutality', 'Violent Nature'], 'insio': ['Ambush', 'Deadly'], 'tekka': ['Savage', 'Savage']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('baawo', 'wizard'), ('wuhani', 'wizard')]","{'meijo': ['Intimidating'], 'baawo': ['Fire Gush'], 'wuhani': ['Lightning Zap']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tekka', 'barbarian'), ('wuhani', 'wizard'), ('zaku', 'paladin')]","{'tekka': ['Rage', 'Rage'], 'wuhani': ['Burn'], 'zaku': ['Overwhelming Presence', 'Smite']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('bouko', 'warrior'), ('seino', 'cleric'), ('wuhani', 'wizard')]","{'bouko': ['Ominous'], 'seino': ['Domain Warmth'], 'wuhani': ['Dissolver']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('huho', 'bard'), ('feetu', 'paladin'), ('seino', 'cleric')]","{'huho': ['Nimble Fingers'], 'feetu': ['Crusader'], 'seino': ['Domain Flame']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('tekka', 'barbarian'), ('marvi', 'thief')]","{'fantti': ['Domain Tempest', 'Lightning Zap'], 'tekka': ['Savage', 'Savage'], 'marvi': ['Deadly', 'Inconspicuous']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('surho', 'warrior'), ('baawo', 'wizard'), ('wuhani', 'wizard')]","{'surho': ['Armored'], 'baawo': ['Burn'], 'wuhani': ['Fire Gush']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('ohannes', 'wizard'), ('seino', 'cleric')]","{'yanne': ['Thorn Strike'], 'ohannes': ['Icicle'], 'seino': ['Domain War']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('insio', 'thief'), ('duomo', 'warrior'), ('baawo', 'wizard')]","{'insio': ['Ambush'], 'duomo': ['Threatening'], 'baawo': ['Icicle']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('wuhani', 'wizard'), ('feetu', 'paladin'), ('tekka', 'barbarian')]","{'wuhani': ['Burn'], 'feetu': ['Inspiring Presence', 'Healing hands'], 'tekka': ['Iron Skin', 'Intimidating Presence']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('feetu', 'paladin'), ('fantti', 'cleric'), ('wuhani', 'wizard')]","{'feetu': ['Healing hands'], 'fantti': ['Domain Stone'], 'wuhani': ['Lightning Zap']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('heijo', 'cleric'), ('bouko', 'warrior'), ('huho', 'bard')]","{'heijo': ['Domain War'], 'bouko': ['Ominous'], 'huho': ['Acid Splash']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('surho', 'warrior'), ('marvi', 'thief'), ('seino', 'cleric')]","{'surho': ['Ominous', 'Prepared'], 'marvi': ['Precise Strikes', 'Ambush'], 'seino': ['Domain Flame']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('zaku', 'paladin'), ('marvi', 'thief'), ('pouko', 'ranger')]","{'zaku': ['Crusader', 'Crusader'], 'marvi': ['Nimble', 'Nimble'], 'pouko': ['Thorn Strike']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('baawo', 'wizard'), ('lustav', 'bard')]","{'fantti': ['Domain Flame'], 'baawo': ['Freezing Wind'], 'lustav': ['Icicle']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('fantti', 'cleric'), ('molli', 'cleric'), ('meijo', 'warrior')]","{'fantti': ['Domain Flame'], 'molli': ['Domain War'], 'meijo': ['Intimidating']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('feetu', 'paladin'), ('ohannes', 'wizard'), ('seino', 'cleric')]","{'feetu': ['Healing hands'], 'ohannes': ['Freezing Wind'], 'seino': ['Domain Flame']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('heijo', 'cleric'), ('duomo', 'warrior'), ('meijo', 'warrior')]","{'heijo': ['Domain Warmth', 'Heal Wounds'], 'duomo': ['Armored'], 'meijo': ['Dangerous', 'Dangerous']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('pouko', 'ranger'), ('bouko', 'warrior')]","{'yanne': ['Hunter'], 'pouko': ['Grudge'], 'bouko': ['Armored', 'Intimidating']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('lustav', 'bard'), ('pouko', 'ranger'), ('zaku', 'paladin')]","{'lustav': ['Virtuoso'], 'pouko': ['Survival Skills'], 'zaku': ['Protective Presence']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('marvi', 'thief'), ('bouko', 'warrior'), ('feetu', 'paladin')]","{'marvi': ['Inconspicuous'], 'bouko': ['Prepared'], 'feetu': ['Smite']}",11,False
